ENSMUSG00000085473	ENSMUST00000141816	predicted gene, 16686 [Source:MGI Symbol;Acc:MGI:4439610]	88755195	88755590	Gm16686-201		Gm16686
ENSMUSG00000044303	ENSMUST00000060501	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-001	positive regulation of apoptotic process involved in mammary gland involution	Cdkn2a
ENSMUSG00000044303	ENSMUST00000060501	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-001	positive regulation of sequence-specific DNA binding transcription factor activity	Cdkn2a
ENSMUSG00000044303	ENSMUST00000060501	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-001	positive regulation of transcription DNA-templated	Cdkn2a
ENSMUSG00000044303	ENSMUST00000060501	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-001	negative regulation of gene expression epigenetic	Cdkn2a
ENSMUSG00000044303	ENSMUST00000060501	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-001	regulation of protein stability	Cdkn2a
ENSMUSG00000044303	ENSMUST00000060501	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-001	somatic stem cell division	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	cataract	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal lens morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	blindness	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal sperm number	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	testicular atrophy	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal retinal ganglion layer morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	microphthalmia	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased fibroblast proliferation	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased tumor incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal retinal photoreceptor morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased incidence of tumors by chemical induction	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal cell physiology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased carcinoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal lens morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased T cell derived lymphoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased fibrohistocytoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased lymphoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased incidence of tumors by ionizing radiation induction	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal retinal inner nuclear layer morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal retina morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	primary vitreous hyperplasia	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased fibrosarcoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	persistent hyperplastic primary vitreous	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal lens capsule morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	retinal detachment	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased sarcoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased gastrointestinal stromal tumor incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased histiocytic sarcoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased hemangiosarcoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased lung carcinoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	seizures	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased osteosarcoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased small lymphocytic lymphoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	hindlimb paralysis	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased brain tumor incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal skin physiology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	delayed cellular replicative senescence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal keratinocyte physiology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased squamous cell carcinoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal lens development	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased CD4-positive alpha beta T cell number	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased splenocyte proliferation	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased double-positive T cell number	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	decreased tumor incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	decreased incidence of tumors by chemical induction	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal iris morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	opacity of vitreous body	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	decreased survivor rate	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	persistence of hyaloid vascular system	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	cataract	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal retinal layer morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal retinal development	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	decreased susceptibility to bacterial infection	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal retinal pigmentation	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased susceptibility to bacterial infection	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased metastatic potential	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased tumor growth/size	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased papilloma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal posterior eye segment morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	premature death	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	thymus hyperplasia	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased CD8-positive alpha-beta T cell number	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	decreased testis weight	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal retinal neuronal layer morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	extramedullary hematopoiesis	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal cell cycle	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased cutaneous melanoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal spleen morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased B cell derived lymphoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased spleen white pulp amount	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal spleen red pulp morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal eye morphology	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal tumor incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased melanoma incidence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	increased thymus weight	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	premature aging	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	cellular senescence	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	epidermis development	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	abnormal glucose homeostasis	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	negative regulation of B cell proliferation	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	negative regulation of cell growth	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	negative regulation of immature T cell proliferation in thymus	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	negative regulation of mammary gland epithelial cell proliferation	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	positive regulation of apoptotic process involved in mammary gland involution	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	positive regulation of sequence-specific DNA binding transcription factor activity	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	positive regulation of transcription DNA-templated	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	negative regulation of gene expression epigenetic	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	regulation of protein stability	Cdkn2a
ENSMUSG00000044303	ENSMUST00000107131	cyclin-dependent kinase inhibitor 2A [Source:MGI Symbol;Acc:MGI:104738]	89274471	89294653	Cdkn2a-002	somatic stem cell division	Cdkn2a
ENSMUSG00000085147	ENSMUST00000129908	predicted gene 12609 [Source:MGI Symbol;Acc:MGI:3652142]	89381957	89399880	Gm12609-001		Gm12609
ENSMUSG00000086035	ENSMUST00000139272	predicted gene 12610 [Source:MGI Symbol;Acc:MGI:3652143]	89421848	89463487	Gm12610-001		Gm12610
ENSMUSG00000080808	ENSMUST00000122013	predicted gene 12608 [Source:MGI Symbol;Acc:MGI:3652144]	89442217	89444644	Gm12608-001		Gm12608
ENSMUSG00000043753	ENSMUST00000131576	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-002	polyovular ovarian follicle	Dmrta1
ENSMUSG00000043753	ENSMUST00000131576	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-002	abnormal sexual interaction	Dmrta1
ENSMUSG00000043753	ENSMUST00000131576	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-002	abnormal mating preference	Dmrta1
ENSMUSG00000043753	ENSMUST00000131576	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-002	female mating behavior	Dmrta1
ENSMUSG00000043753	ENSMUST00000131576	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-002	ovarian follicle development	Dmrta1
ENSMUSG00000043753	ENSMUST00000052478	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-001	polyovular ovarian follicle	Dmrta1
ENSMUSG00000043753	ENSMUST00000052478	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-001	abnormal sexual interaction	Dmrta1
ENSMUSG00000043753	ENSMUST00000052478	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-001	abnormal mating preference	Dmrta1
ENSMUSG00000043753	ENSMUST00000052478	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-001	female mating behavior	Dmrta1
ENSMUSG00000043753	ENSMUST00000052478	doublesex and mab-3 related transcription factor like family A1 [Source:MGI Symbol;Acc:MGI:2653627]	89679436	89694772	Dmrta1-001	ovarian follicle development	Dmrta1
ENSMUSG00000028402	ENSMUST00000102830	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-001		Mpdz
ENSMUSG00000028402	ENSMUST00000142273	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-002		Mpdz
ENSMUSG00000028402	ENSMUST00000140425	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-003		Mpdz
ENSMUSG00000028402	ENSMUST00000129732	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-004		Mpdz
ENSMUSG00000028402	ENSMUST00000124805	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-005		Mpdz
ENSMUSG00000028402	ENSMUST00000131418	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-006		Mpdz
ENSMUSG00000028402	ENSMUST00000156441	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-007		Mpdz
ENSMUSG00000028402	ENSMUST00000141995	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-008		Mpdz
ENSMUSG00000028402	ENSMUST00000125288	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-009		Mpdz
ENSMUSG00000028402	ENSMUST00000107258	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-010		Mpdz
ENSMUSG00000028402	ENSMUST00000134726	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-011		Mpdz
ENSMUSG00000028402	ENSMUST00000134572	multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]	81278500	81442815	Mpdz-012		Mpdz
